id,texto,numero,id_capitulo
298,"Dá cascudos na cabeça:",58,6
299,"Ele só quer te aborrecer,",58,6
300,"Não deixe que isso aconteça.",58,6
301,"Refrão (com participação da Cozinheira e do bebê):",58,6
302,"— Uá, uá, uá!",59,6
303,"Enquanto cantava a segunda estrofe, a Duquesa jogava a bebê para cima e para baixo, com violência, e a pobrezinha berrava tanto que Alice nem conseguia ouvir a música: — Dou soco no meu bacuri,",59,6
304,"Se espirrar, aguenta;",59,6
305,"Assim eu faço ele engolir",59,6
306,"Um quilo de pimenta.",59,6
307,"Refrão: — Uá, uá, uá! — Toma, já que você gosta tanto dela, então cuida — disse a",59,6
308,"Duquesa para Alice, arremessando a bebê. — Preciso me arrumar para jogar croqué com a Rainha. — E deixou a cozinha, apressada.",59,6
309,"A Cozinheira atirou uma frigideira nela, mas errou o alvo.",59,6
310,"Alice agarrou a bebê com um pouco de dificuldade, pois a criaturazinha tinha um formato esquisito, com braços e pernas espichados para tudo quanto era lado. “Parece uma estrela-do-mar”, pensou Alice.",59,6
311,"A coitadinha bufava igual a uma máquina a vapor, não parava de se dobrar e voltar a se endireitar, tanto que segurá-la foi tudo que",59,6
312,"Alice conseguiu fazer nos primeiros minutos.",59,6
313,"Assim que descobriu a maneira certa de embalar a bebê, isto é, amarrando-a em uma espécie de nó e agarrando com força a orelha direita e o pé esquerdo, para que não se soltasse, ela a levou para o ar livre. “Se não levar a criança comigo”, Alice pensou, “ela vai morrer logo. Abandoná-la seria o mesmo que um assassinato.”",60,6
314,"Disse alto as últimas palavras e a coisinha grunhiu em resposta (já não espirrava mais). — Sem grunhir — ela disse —, não é o jeito apropriado de se expressar.",60,6
315,"A nenê resmungou de novo. Alice olhou bem fundo em seu rosto para ver qual era o problema. A coisinha tinha, sem dúvida, um nariz muito virado para cima, bem mais parecido com um focinho do que com um nariz. Além disso, os olhos eram extremamente pequenos, mesmo para um recém-nascido. Definitivamente, Alice não gostou muito da aparência da coisa. “Talvez ela só estivesse soluçando”, pensou.",60,6
316,"Olhou fundo nos olhos da criatura para checar se havia lágrimas.",60,6
317,"E não havia lágrima nenhuma. — Querida, assim você vai se transformar em uma porca — ela disse, séria. — Se isso acontecer, não quero ter mais nada que ver com você. Fique atenta!",60,6
318,"A coisinha chorou de novo, ou grunhiu, era difícil saber, e as duas seguiram em silêncio.",60,6
319,"Alice começou a dizer para si: — O que eu vou fazer com essa criatura quando chegar em casa?",60,6
320,"A coisa grunhiu de novo, com tanta violência que Alice olhou alarmada. Desta vez não tinha erro: não era nem mais nem menos que uma porquinha. Nesse momento, pareceu absurdo continuar carregando-a.",61,6
321,"Ela largou o bichinho no chão. Sentiu um grande alívio ao vê-la correr bem quietinha em direção ao bosque. — Seria uma criança horrorosa — disse consigo mesma. — Mas até que é uma porquinha linda.",61,6
322,"E começou a se recordar de outras crianças que conheceu e que dariam ótimos porcos, pensando alto: — Se a gente soubesse o jeito de transformá-los…",61,6
323,"Foi quando se assustou levemente ao ver o Gato de Sorriso sentado no galho de uma árvore a alguns metros dali.",61,6
324,"O Gato apenas sorriu ao ver Alice. Parecia bem-intencionado, ela pensou. Além disso, tinha patas bem longas e um montão de dentes, o que a fez sentir que ele deveria ser tratado de maneira respeitosa. — Gatinho de Sorriso — começou, bem tímida, pois não tinha ideia de como ele gostaria de ser chamado.",61,6
325,"O Gato apenas arreganhou ainda mais o sorriso. — Ufa, até aqui tudo bem — comentou Alice. — Você poderia me dizer, por favor, para qual lado devo seguir? — Isso depende bastante de aonde você quer chegar — respondeu o Gato. — O lugar não me importa… — disse ela.",61,6
326,"— Então também não importa para qual lado você vai — afirmou o Gato. — Só me importa chegar a algum lugar — Alice se explicou. — Você vai chegar a algum lugar — decretou o Gato. — Para isso basta caminhar.",62,6
327,"Alice percebeu que, realmente, isso era inegável, então tentou outra pergunta: — Que tipo de gente mora por aqui? — Naquela direção — apontou o Gato, acenando com a pata direita — mora um Chapeleiro. E naquela direção — afirmou acenando com a outra pata — mora uma Lebre de Março. Você pode visitar qualquer um dos dois, pois ambos são completamente malucos. — Mas eu não quero me envolver com gente maluca — disse ela. — Ah, mas então não tem jeito — falou o Gato. — Aqui todo mundo é maluco. Eu sou maluco. Você é maluca. — Como você sabe que eu sou maluca? — Deve ser — respondeu o Gato. — Do contrário, não teria vindo até aqui.",62,6
328,"Para Alice, isso não provava absolutamente nada. No entanto, continuou: — E como você sabe que é maluco? — Simples — disse o Gato. — Cachorros não são malucos, certo? — Não, não são — ela concordou. — Pois então — continuou o Gato —, um cachorro late quando está nervoso e balança o rabo quando satisfeito. Eu, por minha vez,",62,6
329,"balanço o rabo quando estou nervoso e lato quando estou satisfeito.",63,6
330,"Logo, sou maluco. — Eu chamo de miar, não de latir — ela falou. — Chame como quiser — respondeu o Gato. — Você jogará croqué com a Rainha hoje? — Eu adoraria, mas não fui convidada. — Nos vemos lá — disse o Gato e desapareceu.",63,6
331,"Alice não estava surpresa: já havia se acostumado com um monte de coisa esquisita. Enquanto olhava para o lugar onde estava o Gato, ele reapareceu do nada. — O que aconteceu com a bebê? — indagou o Gato. — Quase me esqueci de perguntar. — Virou um porco — ela respondeu, tranquila, como se fosse completamente normal o Gato ressurgir do nada. — Já imaginava — disse o Gato e desapareceu novamente.",63,6
332,"Alice vacilou um pouco, meio esperançosa de que ele retornasse.",63,6
333,"Como isso não aconteceu, ela seguiu na direção da casa da Lebre de",63,6
334,"Março. — Já vi chapeleiros antes — comentou consigo. — A Lebre de",63,6
335,"Março vai ser mais interessante. E, como estamos em maio, ela talvez não esteja muito louca… pelo menos não tão louca quanto em março.",63,6
336,"Ao dizer isso, avistou novamente o Gato de Sorriso, sentado em um galho de árvore. — Você disse porco ou corpo? — perguntou o Gato.",63,6
337,"— Disse porco — ela respondeu. — E gostaria que você não ficasse aparecendo e desaparecendo assim: deixa a gente zonza. — Tudo bem — falou o Gato.",64,6
338,"Desta vez, ele desapareceu bem devagar. Primeiro a ponta do rabo, por último o sorriso, que permaneceu um tempo depois que o resto já tinha ido embora. “Eita! Eu já vi gato sem sorriso”, pensou Alice. “Mas sorriso sem gato é a primeira vez!”",64,6
339,"Ela não precisou caminhar muito para encontrar a casa da Lebre de Março, a qual tinha as chaminés em formato de orelhas e o teto coberto de pelos.",64,6
340,"Era tão grande que só se aproximou depois de mordiscar um pouco mais do pedaço de cogumelo da mão esquerda, até ficar com uns sessenta centímetros: mesmo assim, caminhou até lá bem tímida, dizendo para si mesma: — Essa Lebre de Março deve ser muito louca! Acho que eu deveria ter ido encontrar o Chapeleiro.",64,6
341,"enquanto falavam por cima de sua cabeça. “Muito desconfortável para a Preguiça”, Alice pensou. “Pelo menos está dormindo. Acho que não se importa.”",65,7
342,"A mesa era grande, mas, mesmo assim, os três se amontoavam em um canto. — Não tem espaço! Não tem espaço! — gritaram ao ver Alice se aproximar. — Tem bastante espaço! — ela disse, indignada, e se sentou em uma grande poltrona em uma das pontas da mesa. — Beba um pouco de vinho — a Lebre de Março falou, encorajando-a.",65,7
343,"Alice olhou ao redor da mesa, mas só havia chá. — Não vejo vinho nenhum. — Não tem mesmo — confirmou a Lebre de Março. — Então não foi muito elegante oferecer — ela respondeu, injuriada.",65,7
344,"— Também não foi muito elegante sentar-se sem ter sido convidada — retrucou a Lebre de Março. — Não sabia que esta era a sua mesa — a menina falou. — Está posta para muito mais de três pessoas. — Seu cabelo está pedindo para ser cortado — observou o",66,7
345,"Chapeleiro em seu primeiro pronunciamento, após algum tempo olhando Alice com muita curiosidade. — Você deveria aprender a não fazer comentários pessoais — ela afirmou, severa. — É muita falta de educação.",66,7
346,"O Chapeleiro abriu bem os olhos ao ouvir isso e disse: — Por que um corvo é igual a uma escrivaninha? “Eba, agora a gente vai se divertir!”, Alice pensou. — Que legal que começaram a fazer charadas… Acho que consigo adivinhar essa — ela respondeu. — Quer dizer que acha que consegue descobrir a resposta? — perguntou a Lebre de Março. — Exatamente isso — respondeu Alice. — Então fale — continuou a Lebre. — Eu vou… pelo menos… pelo menos eu digo o que quero falar… é a mesma coisa, percebe? — declarou Alice. — Não é nem um pouco a mesma coisa! — opinou o Chapeleiro. — É como se você dissesse que “eu vejo o que como” é o mesmo que “eu como o que vejo”! — É como se você dissesse — acrescentou a Lebre de Março — “eu gosto do que tenho” é o mesmo que “eu tenho o que gosto”.",66,7
347,É,66,7
348,"— É como se você dissesse — afirmou a Preguiça, que parecia falar enquanto dormia — que “eu respiro quando durmo” é o mesmo que “eu durmo quando respiro”. — É o mesmo que você — disse o Chapeleiro. E todos ficaram em silêncio por um minuto, enquanto Alice pensava em tudo o que sabia sobre corvos e escrivaninhas (não era muita coisa).",67,7
349,"O Chapeleiro quebrou o silêncio: — Estamos em qual dia do mês? — indagou, voltando-se para",67,7
350,Alice.,67,7
351,"Ele havia tirado do bolso um relógio e o observava, inquieto, sacudindo-o a todo o momento e segurando-o perto do ouvido.",67,7
352,"Alice refletiu um pouco, então disse: — Dia quatro. — Errou por dois dias! — suspirou o Chapeleiro. — Eu disse que a manteiga não consertaria o maquinário! — acrescentou, olhando com irritação para a Lebre de Março. — Era manteiga de primeira — respondeu a Lebre humildemente. — Sim, mas deve ter entrado um pouco de migalha junto — o",67,7
353,"Chapeleiro resmungou. — Você não deveria ter passado a manteiga com a faca do pão.",67,7
354,"A Lebre de Março pegou o relógio e o observou com arrependimento. Então, mergulhou-o em sua xícara de chá para observá-lo novamente. Não conseguiu pensar em nada melhor que seu primeiro comentário: — Era manteiga de primeira.",67,7
355,"Alice fitava sobre os ombros da Lebre com curiosidade.",67,7
356,"— Que relógio engraçado! — ela disse. — Diz o dia do mês, mas não as horas! — E por que deveria? — o Chapeleiro perguntou. — O seu relógio diz em qual ano estamos? — Óbvio que não — Alice respondeu prontamente. — Mas é assim porque permanecemos no mesmo ano por um tempão. — Exatamente o mesmo caso do meu — disse o Chapeleiro.",68,7
357,"Alice se sentiu terrivelmente embaralhada. O comentário do",68,7
358,"Chapeleiro não fazia sentido nenhum, apesar de as palavras serem conhecidas. — Eu não entendi bem — ela disse, o mais educadamente possível. — A Preguiça adormeceu novamente — o Chapeleiro observou, enquanto servia um pouco de chá diretamente no nariz da dorminhoca.",68,7
359,"A Preguiça sacudiu a cabeça com impaciência e disse, abrindo os olhos: — Óbvio, óbvio. Eu ia dizer exatamente isso. — Já adivinhou a charada? — perguntou o Chapeleiro, voltando- se para Alice outra vez. — Não, eu desisto. Qual é a resposta? — Não faço a menor ideia — o Chapeleiro respondeu. — Nem eu — disse a Lebre de Março.",68,7
360,"Alice suspirou. — Vocês deveriam usar melhor o tempo — ela afirmou. — Por que desperdiçá-lo perguntando charadas sem respostas?",68,7
361,"— Se você conhecesse o Tempo tão bem quanto eu — o",69,7
362,"Chapeleiro acrescentou —, não falaria em desperdício. — Não entendi — ela disse. — É claro que não! — concordou o Chapeleiro, baixando a cabeça com resignação. — Aposto que você nunca falou com ele! — Talvez não — ela respondeu, cuidadosa. — Mas sei que preciso marcar o tempo na aula de música. — Ah, agora entendi tudo — o Chapeleiro declarou. — O Tempo odeia marcação. Porém, se vocês estiverem bem um com o outro não há nada que ele não faça para te agradar. Por exemplo, imagine que são oito da manhã, hora de começar a aula: bastaria sussurrar no ouvido do Tempo para que o relógio girasse em um piscar de olhos! Meio-dia, hora do rango! (— Bem que eu gostaria — a Lebre de Março disse baixinho.) — Isso seria magnífico — ela afirmou, pensativa. — O problema é que eu não estaria com fome, percebe? — Talvez não no começo — disse o Chapeleiro. — Mas você poderia continuar em uma e meia da tarde pelo tempo que quisesse. — É assim que você faz? — Alice perguntou.",69,7
363,"O Chapeleiro balançou a cabeça em um lamento: — Eu não! — respondeu. — Eu briguei com o Tempo em março passado… foi antes da Lebre ficar maluca, sabe… — E apontou sua colher de chá para ela. — Foi no grande espetáculo da Rainha de",69,7
364,"Espadas, em que eu tive de cantar:",69,7
365,"Brilha, brilha, morceguinho!",69,7
366,"Quero ver você brilhar! — Conhece essa música? — perguntou a Alice. — Já ouvi uma parecida — ela respondeu. — Continua, sabe — prosseguiu o Chapeleiro. — Assim:",70,7
367,"Voa, voa sem parar,",70,7
368,"Feito a bandeja do chá.",70,7
369,"Brilha, brilha…",70,7
370,"A Preguiça se agitou e começou a cantar enquanto dormia: — Brilha, brilha… Brilha, brilha…",70,7
371,"E continuou por tanto tempo que foi preciso um beliscão para calá-la. — Então, eu mal havia acabado a primeira estrofe — o",70,7
372,"Chapeleiro contou —, quando a Rainha se levantou para me condenar: “Ele está matando o Tempo! Cortem-lhe a cabeça!”. — Que selvageria horrorosa! — exclamou Alice. — E desde então — o Chapeleiro continuou, todo jururu —, o",70,7
373,"Tempo não faz nada que eu peço! Agora, são sempre cinco horas.",70,7
374,"Uma brilhante ideia surgiu na cabeça de Alice: — Por isso esse monte de chaleiras e xícaras? — perguntou. — Sim — suspirou o Chapeleiro. — Desde aquele dia, é sempre hora do chá, a gente não tem tempo nem de lavar as coisas. — Então vocês vão de cadeira em cadeira, imagino? — disse ela.",70,7
375,"— Exato. Conforme as coisas vão sendo usadas — respondeu o",71,7
376,"Chapeleiro. — Mas o que acontece quando vocês voltam ao começo? — Alice se aventurou a questionar. — Vamos mudar de assunto — a Lebre de Março interrompeu, após um bocejo. — Já me cansei disso. Eu voto para que a senhorita nos conte uma história. — Pois eu não sei nenhuma — a menina falou, assustada com a proposta. — Então a Preguiça conta! Acorde! — ambos disseram, beliscando-a pelas duas bandas ao mesmo tempo.",71,7
377,"A Preguiça abriu os olhos lentamente: — Não estava dormindo — disse com a voz rouca, fraquinha. —",71,7
378,"Ouvi cada palavra que os amigos disseram. — Conte uma história! — pediu a Lebre de Março. — Sim, por favor! — implorou Alice. — E seja breve — acrescentou o Chapeleiro. — Senão você adormece antes de terminar. — Era uma vez três irmãzinhas — começou, com muita pressa. — Os nomes delas eram Elzinha, Laisinha e Tiquinha. Viviam no fundo de um poço… — Elas se alimentavam do quê? — disse Alice, sempre muito interessada em questões sobre comida e bebida. — Melaço — a Preguiça respondeu, após passar uns minutinhos refletindo.",71,7
379,"— Impossível — Alice comentou gentilmente. — Ficariam doentes. — Pois ficaram muito doentes — a Preguiça concordou.",72,7
380,"Alice tentou imaginar como seria esse jeito extraordinário de viver, mas ficou muito perplexa. Então, fez outra pergunta: — Mas por que viviam no fundo do poço? — Beba mais chá — a Lebre de Março sugeriu a Alice, com veemência. — Eu ainda nem bebi — respondeu, ofendida. — Então não é possível beber mais. — Na verdade, você está querendo dizer que não dá para beber menos, certo? — o Chapeleiro indagou. — Aliás, é bem fácil beber mais que nada. — Ninguém pediu a sua opinião maluca — ela disse. — Quem está fazendo comentários pessoais agora? — o",72,7
381,"Chapeleiro perguntou, triunfante.",72,7
382,"Alice não sabia o que dizer. Então, serviu-se de chá e pão com manteiga e voltou-se para a Preguiça, repetindo a pergunta: — Por que viviam no fundo do poço?",72,7
383,"A Preguiça, novamente, gastou um tempão refletindo. E disse: — Era um poço de melaço. — Isso não existe! — ela declarou, irritada.",72,7
384,"O Chapeleiro e a Lebre pediram silêncio e a Preguiça comentou, mal-humorada: — Se você não tem educação para ouvir, é melhor que você mesma termine a história.",72,7
385,"— Não, continue, por favor! — ela disse, muito humildemente. — Não interrompo mais. Arrisco dizer que pode existir um poço de melaço por aí. — Um, de fato! — disse a Preguiça, indignada. Entretanto, consentiu em continuar: — As três irmãzinhas… elas estavam aprendendo a tirar… — O que elas tiravam? — perguntou Alice, já se esquecendo da sua promessa. — Melaço — disse a Preguiça, desta vez sem refletir nem sequer um instante. — Quero uma xícara limpa — o Chapeleiro interrompeu. —",73,7
386,"Vamos todos passar um lugar adiante.",73,7
387,"Ele se moveu ainda enquanto falava e foi seguido pela Preguiça.",73,7
388,"A Lebre de Março passou para o lugar da dorminhoca e Alice tomou, a contragosto, o lugar da Lebre. O Chapeleiro foi o único que tirou vantagem da mudança. Alice ficou bem pior que antes, dado que a Lebre de Março havia derrubado toda a botija de leite onde estava, antes de sair.",73,7
389,"Alice não queria ofender a Preguiça, então disse com muita cautela: — Mas eu não compreendo. De onde tiravam o melaço? — Você tira água de um poço de água, certo — o Chapeleiro perguntou. — Então, é óbvio que você pode tirar melaço de um poço de melaço, não é, sua tonta? — Mas elas estavam dentro do poço — ela disse para a Preguiça, escolhendo ignorar esse último comentário. — Claro que estavam — a Preguiça concordou. — Bem fundo.",73,7
390,"Essa resposta confundiu a pobre Alice, o que permitiu à Preguiça seguir por um tempo sem interrupção. — Estavam aprendendo a tirar — continuou a Preguiça, bocejando e coçando os olhos, pois já estava ficando com muito sono. — E tiravam todo tipo de coisa… tudo que começa com D… — Por que com D? — ela disse. — Por que não? — a Lebre de Março retrucou.",74,7
391,"Alice ficou em silêncio.",74,7
392,"A Preguiça fechou os olhos e dormiu; mas foi beliscada pelo",74,7
393,"Chapeleiro, despertou chiando e continuou: — Tudo que começa com D, como dentes-de-leão, diamantes, desejos e a demasia… sabe, como quando dizemos que as coisas são “demasiado demais”… você já viu algo como tirar a demasia? — Agora que você perguntou? — ela disse, confusa. — Acho que não… — Então fique quieta — disse o Chapeleiro.",74,7
394,"Essa demonstração de grosseria foi mais do que Alice poderia aguentar: ela se levantou muito contrariada e foi embora. A",74,7
395,"Preguiça adormeceu instantaneamente e nenhum dos outros dois se deu conta de que ela partia, apesar de Alice ter olhado para trás uma ou duas vezes, meio que esperando ser chamada de volta. Na última vez em que os avistou, estavam tentando enfiar a Preguiça na chaleira. — Não volto lá nunca mais! — ela disse, enquanto tomava seu rumo pelo bosque. — É a festa de chá mais estúpida que já vi na vida!",74,7
396,"Ao dizer isso, notou que uma das árvores continha uma porta. “Que coisa estranha”, pensou. “Mas tudo está esquisito hoje.",75,7
397,"Acho que eu vou entrar e pronto.” E lá foi ela.",75,7
398,"Mais uma vez, estava no salão, próxima à mesinha de vidro. — Dessa vez, vou me sair melhor — comentou consigo mesma e começou por pegar a chavezinha dourada e destrancar a porta que dava para o jardim.",75,7
399,"Então, mordiscou o cogumelo (tinha guardado um pedaço no bolso) até que tivesse trinta centímetros. Atravessou a pequena passagem e, finalmente, chegou ao lindo jardim, entre os canteiros de flores e as fontes refrescantes.",75,7
400,"quando ouviu um deles dizer: — Presta atenção, Cinco! Não fique esguichando tinta em mim assim! — Não foi culpa minha — Cinco falou, zangado. — O Sete esbarrou no meu cotovelo!",76,8
401,"Ao que o Sete respondeu imediatamente: — Isso aí, Cinco! Sempre botando a culpa nos outros! — É melhor você ficar quieto! — Cinco afirmou. — Ouvi a",76,8
402,"Rainha dizer ontem mesmo que você merecia ser decapitado! — Por quê? — disse aquele que havia falado primeiro. — Isso não é problema seu, Dois! — Sete respondeu zangado. — É sim problema dele! — Cinco disse. — E vou contar: foi por trazer bulbos de tulipa em vez de cebolas.",76,8
403,"Sete atirou o pincel no chão e começou: — Olha, de todas as injustiças…",76,8
404,"Foi quando seus olhos pousaram sobre Alice, que observava tudo parada. Ele se calou de repente. Os outros também olharam em volta e todos fizeram grandes reverências.",76,8
405,"— Vocês poderiam me dizer por que estão pintando essas rosas? — perguntou Alice, um pouco tímida.",77,8
406,"Cinco e Sete se calaram, mas olharam para Dois, que falou baixinho: — Olha, moça, o negócio é o seguinte: essa deveria ser uma roseira vermelha. Plantamos uma branca por engano. Se a Rainha descobre, ela arranca nossa cabeça, você sabe. Então, estamos fazendo o melhor possível antes que ela venha para…",77,8
407,"Nesse momento, Cinco, que inspecionava o jardim muito preocupado, gritou: — A Rainha! A Rainha!",77,8
408,"E os três jardineiros se jogaram de cara no chão imediatamente.",77,8
409,"Ouviu-se o som de muitos pés marchando. Alice olhou ao redor, ávida para ver a Rainha.",77,8
410,"Primeiro surgiram dez soldados carregando porretes, todos com a musculatura dos jardineiros: alongados e achatados, com mãos e pés nos cantos. Vinham, então, dez palacianos, cobertos de diamantes, caminhando em duplas, como faziam os soldados.",77,8
411,"Depois, as crianças da corte: eram dez, saltitando de mãos dadas, ornamentadas com corações. Em seguida vieram os convidados, em sua maioria Reis e Rainhas, entre os quais Alice reconheceu o",77,8
412,"Coelho Branco: conversava de maneira atropelada e nervosa, rindo de qualquer coisa que diziam, por isso, passou sem notá-la. O Valete de Copas carregava a coroa real em uma almofada de veludo carmesim. E, ao fim da grande procissão, vinham o Rei e a Rainha de Copas.",77,8
413,"Alice ficou em dúvida se deveria se deitar com o rosto enfiado no chão como fizeram os três jardineiros, mas nunca ouvira uma regra dessas em um cortejo. “Além do mais, de que serve uma procissão se as pessoas estão deitadas com o rosto no chão, sem vê-la?”, Alice pensou.",78,8
414,"Ficou parada onde estava, esperando.",78,8
415,"Quando o cortejo ficou frente a frente com Alice, todos pararam e a contemplaram. A Rainha disse, severa: — Quem é essa? — perguntou ao Valete de Copas, que respondeu apenas com uma reverência e um sorriso. — Idiota! — disse a Rainha balançando a cabeça com impaciência. Virando-se para Alice, continuou: — Qual é seu nome, filha? — Eu me chamo Alice, Vossa Majestade — ela disse, bem polida.",78,8
416,"Mas acrescentou para si mesma: — Ué, eles são apenas um baralho, afinal. Não preciso ter medo deles! — E quem são esses? — perguntou a Rainha, apontando para os três jardineiros deitados sob a roseira.",78,8
417,"Perceba: como eles enfiaram a cara no chão e a estampa em suas costas era a mesma da tropa, a Rainha não conseguia dizer se eram jardineiros, soldados, palacianos ou três de suas crianças. — Como é que eu vou saber? — respondeu Alice, surpresa com a própria coragem. — Não é problema meu.",78,8
418,"A Rainha ficou púrpura de tão furiosa e, após passar um instante fitando Alice feito um animal selvagem, gritou:",78,8
419,"— Cortem-lhe a cabeça! Cortem… — Bobagem! — respondeu Alice, em voz alta e decidida, silenciando a Rainha.",79,8
420,"O Rei pousou a mão sobre o braço dela e disse, timidamente: — Veja, querida, ela é só uma criança!",79,8
421,"A Rainha livrou-se dele irritada e ordenou ao Valete: — Revire-os!",79,8
422,"Coisa que o Valete fez, cautelosamente, com o pé. — Levantem-se! — disse a Rainha, em uma voz penetrante de tão aguda, e os três jardineiros instantaneamente se puseram em pé, reverenciando o Rei, a Rainha, as crianças da corte e todo o resto do povo. — Parem com isso! — berrou a Rainha. — Acham que sou trouxa?",79,8
423,"E, voltando-se para a roseira, continuou: — O que vocês estavam fazendo aqui? — Com licença, Vossa Majestade — disse Dois, muito humildemente, apoiando-se em um joelho enquanto falava. —",79,8
424,"Estávamos tentando… — Estou vendo! — disse a Rainha, que, em uma batida de olhos, examinou as rosas. — Cortem-lhes as cabeças!",79,8
425,"E o cortejo seguiu adiante, com três dos soldados na traseira, encarregados de executar os três desafortunados jardineiros, que correram em direção à Alice em busca de proteção. — Ninguém vai cortar suas cabeças! — ela disse, colocando-os em um grande vaso de flores que estava por ali.",79,8
426,"Os três soldados procuraram por eles, desbaratinados por alguns minutos, e depois continuaram em marcha atrás do cortejo. — As cabeças foram arrancadas? — gritou a Rainha. — As cabeças sumiram, Vossa Majestade! — os soldados gritaram em resposta. — Ótimo! — gritou a Rainha. — Você sabe jogar croqué?",80,8
427,"Os soldados se calaram e olharam para Alice, pois a pergunta era obviamente para ela. — Sim! — respondeu Alice. — Vamos lá, então! — urrou a Rainha, e Alice se juntou à procissão, imaginando o que aconteceria em seguida. — É… é um belo dia! — afirmou uma voz tímida, próxima de",80,8
428,Alice.,80,8
429,"Era o Coelho Branco, que a olhava com sinais de nervosismo. — É mesmo — ela disse. — Onde está a Duquesa? — Shh! — sussurrou o Coelho, baixinho.",80,8
430,"Ele olhou de soslaio sobre o próprio ombro enquanto falava.",80,8
431,"Levantou na ponta dos pés, aproximou a boca no ouvido de Alice e segredou: — Ela foi sentenciada à morte. — Por quê? — perguntou Alice. — Você está com dó? — o Coelho devolveu a pergunta. — Não — ela disse. — Nem um pouco. Eu perguntei “Por quê?”. — Ela deu um tapa no pé do ouvido da Rainha — contou o",80,8
432,Coelho.,80,8
433,"Alice deu um gritinho de risada. — Ei, shh! — o Coelho sussurrou apavorado. — A Rainha vai te ouvir! Foi o seguinte: ela chegou meio atrasada e a Rainha disse… — Todos em seus lugares! — berrou a Rainha com voz de trovão, fazendo o povo correr feito bobo pra tudo quanto era lado, trombando uns nos outros.",81,8
434,"Contudo, após alguns minutos, todos se organizaram e a partida começou. Alice pensou que jamais veria um campo de croqué tão esquisito na vida: coberto de buracos e morrinhos, as bolas eram ouriços vivos, os tacos eram flamingos e os soldados tinham de se dobrar e apoiar os pés e mãos uns dos outros para formar os arcos.",81,8
435,"A primeira e maior dificuldade de Alice foi manejar o flamingo: ela conseguiu acomodar o corpo do bicho até com algum conforto sob seu braço, com as pernas esticadas para fora. Porém, quando conseguia endireitar o pescoço para dar uma tacada na cabeça do ouriço, o flamingo se revirava, observando o rosto dela com uma cara de confusão que era impossível não rir. Assim que ela baixava a cabeça dele, pronta para recomeçar, descobria que o ouriço havia se desenrolado e rastejava para longe. Além de tudo isso, havia buracos e morrinhos para todos os lados em que ela mandasse a bola e, como os soldados, dobrados, não paravam de mudar de lugar no campo, Alice percebeu rapidamente como era difícil jogar aquilo.",81,8
436,"Todo mundo jogava ao mesmo tempo, sem esperar sua vez, brigando sem parar, lutando pelos ouriços. Bastou um instante para a Rainha se envolver apaixonadamente na partida, pisando no chão com força e gritando “cortem-lhe a cabeça” para vários dos presentes.",81,8
437,"Alice começou a se sentir incomodada: até então, não tinha entrado em nenhuma disputa com a Rainha, mas sabia que isso poderia acontecer a qualquer instante. “E aí, o que vai ser de mim?”, pensou. “O pessoal aqui adora arrancar a cabeça dos outros, não sei como sobrou alguém vivo!”",82,8
438,"Ela procurava um jeito de escapar, imaginando como sair dali sem ser vista, quando notou uma curiosa aparição no ar: no início ficou espantada.Logo depois, adivinhou que se tratava de um sorriso. Disse para si mesma: — É o Gato de Sorriso: agora tenho alguém com quem conversar. — Como vai? — disse o Gato, assim que teve boca o suficiente ao redor do sorriso.",82,8
439,"Alice esperou até aparecerem os olhos e acenou. “Não adianta falar com ele até chegarem os ouvidos”, pensou.",82,8
440,"Quando apareceu a cabeça inteira, Alice largou o flamingo e começou a falar do jogo, muito contente por ter alguém para ouvi- la. O Gato parecia achar que já havia o suficiente dele por ali, pois nenhuma outra parte surgiu. — Esse jogo não é justo — Alice reclamou. — Eles brigam de um jeito tão horrível que ninguém consegue se escutar… o jogo não segue nenhuma regra. Se há regra, ninguém respeita. Você não faz ideia da bagunça que é e do trabalho que dá. Está tudo vivo! Por exemplo, o arco que eu preciso acertar fica correndo ao redor do campo… e eu precisava acertar meu ouriço no ouriço da Rainha, mas ele fugiu quando viu o meu chegando! — Gostou da Rainha? — disse o Gato, em voz baixa.",82,8
441,"— Nem um pouco — respondeu a menina. — Ela é tão… — foi aí que notou que a Rainha estava pertinho dela, escutando — … tão boa que com certeza vai vencer, nem adianta jogar até o fim.",83,8
442,"A Rainha sorriu e seguiu adiante. — Com quem você está falando? — disse o Rei, correndo até",83,8
443,"Alice e olhando para a cabeça do Gato com muita curiosidade. — É um amigo meu… o Gato de Sorriso — disse. — Permita-me apresentá-lo. — Não me parece um bom sujeito — o Rei afirmou. — Mesmo assim, ele pode beijar minhas mãos se quiser. — Não quero — afirmou o Gato. — Não seja impertinente — o Rei disse. — E não olhe assim para mim! — Ele se escondeu atrás de Alice enquanto falava. — Um gato pode olhar para um rei — Alice falou. — Li isso em um livro, não sei onde. — Bom, esse aí deve ser removido — disse o Rei, decidido, e chamou a Rainha, que passava por ali: — Querida! Eu gostaria que você removesse esse gato!",83,8
444,"A Rainha só tinha uma maneira de resolver seus problemas, fossem grandes ou pequenos: — Cortem-lhe a cabeça! — disse, sem nem olhar em volta. — Eu mesmo buscarei o Carrasco — disse o Rei, impaciente, e correu dali.",83,8
445,"Alice pensou em retornar para ver como estava o jogo, pois tinha ouvido a voz da Rainha à distância, gritando com entusiasmo.",83,8
